,points,price,word_count,age
121591,89,39.0,47,4.0
121592,89,20.0,39,3.0
121593,89,31.0,47,5.0
121594,89,27.0,42,7.0
121595,89,19.0,37,6.0
121596,89,19.0,37,4.0
121597,89,30.0,43,5.0
121598,85,15.0,25,6.0
121599,85,12.0,33,6.0
121600,85,29.0,24,9.0
121602,85,29.0,62,8.0
121603,85,44.0,24,11.0
121604,85,9.0,36,7.0
121605,85,26.0,54,7.0
121607,85,20.0,33,8.0
121608,85,19.0,31,7.0
121609,85,15.0,38,6.0
121610,85,47.0,36,9.0
121611,85,13.0,27,6.0
121613,85,15.0,26,8.0
121614,85,20.0,40,7.0
121615,85,12.0,19,6.0
121616,85,12.0,35,6.0
121617,85,24.0,33,7.0
121618,85,23.0,39,7.0
121619,85,20.0,48,8.0
121620,85,9.0,38,6.0
121621,85,31.0,46,9.0
121623,85,10.0,36,6.0
121624,85,20.0,31,8.0
121625,85,15.0,32,6.0
121626,85,18.0,39,8.0
121627,85,18.0,20,6.0
121628,88,20.0,47,6.0
121629,88,35.0,34,7.0
121630,88,15.0,38,6.0
121631,88,18.0,26,6.0
121632,88,22.0,35,8.0
121633,88,20.0,39,6.0
121634,88,34.0,40,9.0
121635,88,32.0,32,7.0
121636,88,38.0,38,8.0
121637,88,35.0,59,9.0
121638,88,23.0,39,6.0
121639,87,22.0,26,7.0
121641,87,55.0,37,9.0
121642,87,31.0,42,9.0
121643,87,19.0,32,6.0
121644,87,16.0,49,8.0
121645,87,16.0,32,6.0
121646,87,14.0,69,7.0
121647,87,23.0,45,6.0
121648,87,45.0,35,7.0
121649,87,55.0,42,11.0
121650,87,17.0,29,6.0
121651,87,30.0,43,8.0
121652,87,80.0,45,11.0
121653,87,19.0,35,8.0
121654,87,30.0,23,8.0
121655,87,11.0,51,8.0
121656,87,25.0,51,12.0
121657,87,20.0,49,14.0
121658,87,19.0,51,12.0
121659,87,35.0,37,13.0
121660,87,50.0,33,12.0
121661,87,22.0,53,15.0
121662,87,40.0,38,12.0
121663,87,16.0,33,11.0
121664,87,29.0,61,18.0
121665,87,24.0,55,14.0
121667,87,17.0,34,13.0
121668,87,55.0,42,13.0
121669,87,12.0,32,11.0
121670,87,20.0,41,11.0
121671,87,18.0,38,13.0
121672,87,11.0,46,12.0
121673,87,33.0,38,14.0
121674,87,32.0,29,13.0
121675,87,17.0,40,13.0
121676,87,8.0,44,12.0
121677,87,11.0,35,12.0
121678,87,12.0,42,11.0
121679,93,46.0,39,3.0
121680,93,45.0,44,3.0
121681,93,20.0,41,4.0
121682,93,50.0,47,3.0
121683,93,42.0,56,5.0
121684,93,48.0,57,4.0
121685,93,24.0,53,3.0
121686,93,18.0,58,3.0
121687,93,35.0,40,3.0
121688,93,45.0,43,3.0
121689,93,52.0,65,6.0
121690,93,100.0,43,3.0
121691,93,46.0,57,5.0
121692,93,43.0,62,3.0
121693,93,65.0,40,3.0
121694,93,22.0,45,3.0
121695,93,44.0,46,3.0
121696,93,50.0,51,3.0
121697,93,45.0,51,6.0
121698,93,25.0,45,3.0
121699,93,50.0,61,5.0
121700,93,33.0,55,7.0
121701,93,109.0,39,3.0
121702,93,94.0,40,3.0
121703,93,135.0,41,3.0
121704,93,50.0,46,3.0
121705,93,30.0,64,4.0
121707,93,56.0,49,3.0
121708,93,78.0,45,3.0
121709,84,20.0,28,8.0
121710,84,16.0,22,8.0
121711,84,19.0,42,9.0
121712,84,16.0,36,7.0
121714,84,25.0,30,7.0
121715,84,10.0,36,8.0
121716,84,10.0,38,7.0
121717,84,20.0,13,9.0
121719,84,14.0,41,8.0
121720,84,25.0,30,9.0
121721,84,18.0,31,8.0
121722,84,17.0,38,9.0
121723,84,12.0,29,7.0
121725,84,10.0,19,8.0
121726,84,12.0,42,8.0
121727,84,11.0,15,8.0
121728,84,32.0,22,10.0
121730,84,22.0,20,10.0
121731,84,24.0,19,9.0
121732,84,22.0,42,9.0
121733,83,11.0,15,7.0
121734,84,36.0,42,7.0
121735,84,13.0,29,5.0
121736,84,12.0,45,5.0
121737,83,13.0,36,5.0
121738,83,15.0,25,5.0
121739,83,8.0,29,5.0
121740,83,16.0,42,4.0
121741,83,21.0,33,5.0
121742,83,15.0,30,5.0
121743,83,14.0,30,6.0
121744,83,10.0,30,5.0
121745,83,26.0,21,6.0
121746,83,20.0,21,5.0
121747,83,12.0,41,6.0
121748,83,9.0,23,4.0
121749,83,64.0,30,5.0
121750,83,21.0,32,5.0
121751,83,22.0,29,4.0
121752,83,8.0,37,5.0
121753,83,11.0,38,5.0
121754,83,9.0,31,5.0
121755,83,20.0,31,5.0
121756,83,8.0,29,4.0
121757,83,12.0,28,4.0
121758,83,45.0,34,7.0
121759,83,10.0,36,5.0
121760,83,10.0,26,4.0
121761,83,12.0,46,4.0
121762,83,12.0,41,4.0
121763,83,27.0,34,5.0
121764,86,30.0,25,5.0
121765,86,9.0,37,5.0
121766,86,14.0,24,4.0
121767,86,20.0,30,4.0
121768,86,11.0,46,4.0
121769,86,20.0,29,4.0
121770,86,15.0,44,5.0
121773,86,35.0,38,5.0
121774,86,15.0,23,5.0
121775,86,19.0,33,5.0
121776,86,24.0,24,5.0
121777,86,19.0,35,5.0
121778,86,13.0,35,5.0
121779,86,14.0,47,6.0
121780,86,34.0,25,6.0
121781,86,19.0,40,5.0
121782,86,25.0,49,5.0
121783,86,12.0,25,6.0
121784,86,17.0,42,6.0
121786,86,19.0,42,6.0
121787,86,7.0,32,4.0
121788,86,15.0,41,5.0
121789,86,25.0,45,5.0
121790,86,18.0,49,5.0
121791,86,11.0,25,4.0
121792,86,30.0,44,7.0
121793,86,18.0,27,4.0
121794,84,12.0,49,12.0
121795,84,12.0,48,12.0
121797,84,28.0,60,13.0
121798,84,15.0,21,12.0
121799,84,75.0,42,13.0
121800,84,48.0,37,12.0
121801,84,10.0,45,11.0
121802,84,8.0,43,13.0
121803,84,24.0,28,12.0
121804,84,8.0,37,13.0
121805,84,8.0,32,12.0
121807,92,60.0,41,3.0
121808,92,30.0,47,3.0
121809,92,50.0,58,5.0
121810,92,40.0,54,7.0
121811,92,45.0,64,4.0
121812,92,57.0,33,5.0
121813,92,124.0,68,9.0
121814,92,35.0,45,3.0
121815,92,70.0,53,5.0
121816,92,65.0,40,7.0
121817,92,44.0,48,8.0
121818,92,24.0,56,2.0
121819,92,166.0,52,5.0
121820,92,44.0,42,4.0
121821,92,21.0,55,2.0
121822,92,35.0,63,4.0
121823,92,65.0,49,4.0
121824,92,45.0,51,4.0
121825,92,65.0,62,6.0
121826,92,65.0,47,3.0
121827,92,25.0,54,2.0
121828,92,37.0,53,4.0
121829,92,35.0,47,2.0
121830,92,20.0,69,2.0
121831,92,65.0,70,4.0
121832,92,40.0,55,4.0
121833,92,140.0,37,7.0
121834,92,15.0,66,3.0
121835,92,80.0,46,8.0
121836,84,8.0,37,8.0
121837,84,15.0,19,8.0
121838,84,22.0,17,8.0
121839,84,9.0,39,9.0
121840,84,13.0,18,8.0
121841,84,25.0,21,9.0
121843,84,25.0,38,10.0
121844,84,26.0,21,9.0
121845,84,13.0,38,9.0
121846,84,15.0,21,8.0
121847,84,18.0,27,7.0
121848,84,14.0,25,7.0
121849,84,12.0,20,8.0
121850,84,25.0,19,9.0
121851,84,10.0,17,8.0
121852,84,24.0,24,8.0
121853,83,15.0,39,12.0
121854,83,13.0,36,11.0
121855,83,8.0,42,8.0
121856,83,10.0,41,8.0
121858,83,11.0,24,8.0
121859,83,24.0,35,9.0
121860,83,15.0,43,11.0
121861,83,25.0,21,9.0
121862,83,10.0,39,8.0
121863,83,15.0,43,10.0
121864,83,13.0,23,8.0
121866,82,17.0,28,7.0
121867,81,26.0,25,11.0
121868,81,72.0,17,12.0
121869,81,10.0,34,8.0
121870,81,15.0,34,7.0
121871,81,36.0,11,9.0
121872,81,9.0,31,8.0
121873,81,10.0,30,11.0
121874,81,12.0,14,7.0
121876,81,20.0,17,8.0
121878,81,15.0,28,10.0
121879,80,10.0,26,7.0
121880,80,9.0,30,8.0
121881,80,13.0,16,8.0
121882,80,25.0,22,7.0
121883,80,10.0,24,7.0
121884,99,290.0,79,10.0
121885,99,150.0,74,9.0
121886,98,70.0,89,9.0
121887,97,195.0,50,9.0
121888,97,88.0,81,19.0
121889,97,190.0,60,9.0
121890,96,85.0,62,9.0
121891,96,75.0,57,8.0
121892,96,125.0,56,9.0
121893,96,80.0,49,9.0
121894,96,335.0,50,9.0
121895,96,95.0,61,10.0
121896,88,16.0,36,7.0
121897,88,23.0,26,9.0
121898,88,20.0,44,8.0
121899,88,28.0,41,8.0
121900,88,35.0,32,9.0
121901,88,60.0,30,8.0
121902,88,60.0,30,8.0
121903,88,15.0,19,8.0
121904,88,32.0,42,9.0
121905,88,20.0,33,9.0
121906,88,38.0,38,10.0
121907,88,30.0,35,15.0
121908,88,19.0,58,8.0
121910,88,15.0,35,7.0
121911,88,36.0,21,9.0
121912,88,22.0,45,9.0
121913,88,30.0,21,9.0
121914,88,17.0,51,8.0
121916,88,50.0,39,11.0
121917,88,35.0,37,9.0
121918,88,25.0,32,8.0
121919,88,21.0,26,9.0
121920,88,95.0,20,30.0
121921,88,70.0,30,8.0
121922,88,11.0,46,8.0
121923,88,24.0,38,9.0
121924,88,27.0,40,9.0
121925,82,11.0,24,2.0
121926,82,23.0,33,3.0
121927,82,10.0,32,5.0
121928,82,15.0,40,3.0
121929,81,14.0,34,2.0
121930,81,35.0,35,3.0
121931,81,35.0,21,4.0
121932,81,12.0,24,3.0
121933,98,83.0,49,5.0
121934,97,650.0,50,3.0
121935,97,96.0,50,5.0
121936,96,400.0,40,3.0
121937,96,290.0,51,4.0
121938,96,64.0,47,3.0
121939,96,62.0,42,3.0
121940,96,60.0,52,3.0
121941,96,450.0,38,3.0
121942,96,50.0,46,4.0
121943,96,65.0,68,3.0
121944,95,360.0,43,3.0
121945,95,80.0,47,4.0
121946,95,125.0,51,3.0
121947,95,60.0,52,3.0
121948,95,70.0,49,5.0
121949,95,110.0,46,8.0
121950,95,46.0,54,5.0
121951,95,120.0,63,10.0
121952,95,50.0,58,3.0
121953,95,90.0,55,4.0
121954,95,154.0,61,3.0
121955,90,22.0,49,6.0
121956,90,20.0,57,8.0
121958,90,37.0,53,8.0
121959,90,22.0,34,6.0
121960,90,20.0,41,8.0
121961,90,130.0,48,10.0
121962,90,45.0,40,8.0
121963,90,18.0,36,7.0
121964,90,60.0,57,8.0
121965,90,20.0,56,9.0
121966,90,60.0,42,7.0
121967,90,31.0,49,10.0
121968,90,15.0,24,6.0
121969,90,30.0,46,8.0
121970,90,35.0,33,8.0
121971,83,35.0,46,9.0
121972,83,35.0,28,9.0
121975,83,7.0,34,9.0
121976,83,11.0,27,8.0
121978,83,25.0,33,8.0
121979,83,10.0,26,8.0
121980,83,15.0,51,9.0
121981,83,13.0,40,8.0
121982,83,30.0,19,8.0
121983,83,13.0,36,10.0
121986,83,38.0,20,9.0
121987,83,27.0,29,8.0
121988,83,32.0,28,9.0
121989,90,24.0,37,4.0
121990,90,36.0,43,5.0
121992,90,27.0,49,4.0
121993,90,32.0,38,4.0
121994,90,22.0,44,4.0
121995,90,50.0,38,6.0
121996,90,35.0,46,4.0
121997,90,35.0,28,5.0
121998,90,17.0,35,4.0
121999,90,27.0,34,5.0
122000,90,30.0,29,5.0
122001,90,25.0,49,4.0
122002,90,60.0,56,6.0
122003,90,24.0,43,5.0
122004,90,26.0,48,5.0
122005,90,25.0,44,6.0
122006,90,20.0,30,4.0
122007,90,105.0,31,5.0
122008,90,65.0,48,5.0
122011,90,17.0,37,4.0
122012,90,33.0,50,6.0
122013,90,50.0,60,5.0
122014,90,34.0,38,5.0
122015,90,50.0,38,7.0
122016,90,29.0,44,5.0
122017,90,30.0,44,5.0
122018,90,17.0,38,4.0
122019,95,105.0,56,9.0
122021,95,160.0,44,7.0
122022,95,200.0,79,8.0
122023,95,100.0,61,8.0
122024,95,65.0,72,8.0
122025,95,250.0,64,9.0
122026,95,238.0,45,8.0
122027,95,225.0,60,8.0
122028,95,52.0,64,7.0
122029,95,169.0,57,10.0
122030,95,100.0,52,8.0
122031,95,303.0,46,8.0
122032,95,125.0,62,8.0
122034,95,90.0,45,8.0
122035,95,70.0,65,7.0
122036,95,158.0,43,8.0
122037,95,125.0,61,9.0
122038,95,180.0,43,9.0
122039,94,50.0,38,10.0
122040,94,125.0,78,8.0
122041,94,58.0,59,9.0
122042,94,75.0,56,9.0
122043,94,68.0,51,8.0
122045,90,21.0,42,5.0
122046,90,16.0,42,5.0
122047,90,40.0,68,5.0
122048,90,25.0,53,6.0
122049,90,30.0,39,5.0
122050,90,34.0,35,5.0
122051,90,18.0,60,4.0
122052,90,65.0,47,6.0
122053,90,65.0,56,7.0
122054,90,20.0,45,6.0
122055,90,28.0,49,7.0
122056,90,27.0,40,5.0
122057,90,17.0,55,7.0
122058,90,16.0,30,5.0
122059,90,23.0,43,5.0
122060,90,115.0,67,7.0
122061,90,38.0,63,6.0
122062,90,24.0,42,6.0
122063,90,29.0,40,8.0
122064,90,43.0,49,9.0
122065,90,24.0,54,7.0
122066,90,60.0,58,8.0
122067,90,25.0,48,7.0
122068,90,60.0,31,8.0
122069,90,55.0,40,8.0
122070,90,24.0,31,4.0
122071,90,15.0,30,5.0
122072,90,32.0,53,5.0
122073,90,18.0,53,5.0
122074,92,48.0,47,9.0
122075,92,28.0,38,6.0
122076,92,24.0,51,6.0
122077,92,135.0,49,6.0
122078,92,40.0,41,5.0
122079,92,48.0,54,4.0
122080,92,26.0,46,4.0
122081,92,127.0,26,5.0
122082,92,16.0,63,3.0
122083,92,39.0,52,11.0
122085,92,124.0,48,4.0
122086,92,41.0,42,5.0
122087,92,28.0,40,6.0
122088,92,55.0,53,5.0
122089,92,35.0,55,3.0
122090,92,50.0,40,5.0
122091,92,50.0,47,5.0
122092,92,55.0,37,5.0
122093,92,30.0,46,5.0
122094,92,30.0,46,6.0
122095,92,36.0,56,5.0
122096,92,25.0,46,7.0
122097,92,50.0,58,5.0
122098,92,28.0,40,11.0
122099,92,20.0,63,3.0
122100,92,24.0,42,4.0
122101,92,40.0,38,5.0
122102,92,45.0,81,4.0
122103,92,22.0,46,3.0
122104,91,20.0,46,6.0
122105,91,40.0,57,5.0
122106,91,25.0,52,11.0
122107,91,25.0,67,4.0
122109,91,30.0,52,4.0
122110,91,50.0,44,6.0
122111,91,38.0,40,6.0
122112,91,29.0,48,5.0
122113,91,39.0,47,8.0
122115,91,52.0,42,5.0
122117,91,60.0,46,5.0
122118,91,22.0,42,5.0
122119,91,11.0,55,5.0
122120,91,38.0,29,6.0
122121,91,45.0,56,6.0
122122,91,40.0,43,5.0
122123,91,25.0,54,5.0
122127,91,60.0,34,5.0
122128,91,35.0,44,4.0
122129,91,20.0,52,4.0
122130,91,48.0,38,5.0
122131,91,48.0,60,9.0
122132,91,19.0,46,4.0
122133,91,40.0,65,6.0
122134,87,17.0,29,9.0
122135,87,18.0,25,7.0
122139,87,20.0,39,10.0
122140,87,18.0,22,8.0
122142,86,15.0,27,7.0
122143,86,16.0,30,8.0
122144,86,11.0,31,7.0
122145,86,14.0,17,8.0
122146,86,14.0,23,8.0
122147,86,13.0,38,7.0
122148,86,25.0,32,8.0
122151,86,16.0,26,8.0
122152,86,20.0,17,8.0
122153,86,14.0,31,7.0
122154,86,50.0,21,8.0
122155,86,14.0,40,8.0
122158,86,11.0,41,8.0
122159,86,15.0,21,8.0
122164,88,36.0,45,6.0
122165,88,30.0,41,6.0
122166,88,20.0,35,6.0
122167,88,32.0,46,6.0
122168,88,55.0,47,6.0
122169,88,17.0,34,6.0
122170,88,32.0,29,6.0
122171,88,65.0,40,7.0
122172,88,90.0,46,8.0
122173,88,65.0,38,8.0
122174,88,30.0,44,8.0
122175,88,25.0,44,6.0
122176,88,35.0,44,8.0
122177,88,35.0,33,6.0
122178,88,32.0,37,5.0
122179,88,24.0,37,7.0
122180,88,20.0,31,8.0
122181,88,44.0,47,7.0
122182,88,55.0,34,8.0
122183,88,22.0,34,6.0
122184,88,14.0,26,5.0
122185,88,28.0,36,5.0
122186,88,29.0,27,7.0
122187,88,45.0,31,8.0
122189,88,35.0,30,6.0
122190,88,30.0,36,8.0
122191,88,27.0,41,6.0
122192,88,20.0,47,6.0
122193,88,30.0,52,6.0
122194,86,24.0,43,14.0
122195,86,22.0,77,14.0
122196,86,18.0,48,12.0
122197,86,17.0,38,14.0
122198,86,13.0,25,11.0
122199,86,20.0,23,13.0
122200,86,12.0,60,12.0
122201,86,17.0,55,12.0
122203,86,85.0,22,14.0
122204,86,14.0,29,12.0
122205,86,32.0,45,13.0
122206,86,61.0,34,16.0
122209,86,75.0,44,14.0
122210,86,28.0,27,12.0
122211,86,24.0,40,14.0
122212,86,18.0,37,11.0
122213,88,25.0,42,7.0
122214,88,31.0,39,5.0
122215,88,32.0,24,6.0
122217,88,26.0,46,4.0
122218,88,18.0,52,4.0
122219,88,23.0,36,4.0
122220,88,26.0,32,4.0
122221,88,29.0,47,6.0
122222,88,27.0,38,4.0
122223,88,28.0,43,7.0
122224,88,30.0,35,5.0
122225,88,14.0,30,5.0
122226,88,80.0,34,8.0
122227,88,18.0,19,5.0
122228,88,50.0,43,8.0
122229,88,37.0,25,5.0
122230,88,20.0,34,6.0
122231,88,30.0,45,4.0
122232,88,27.0,37,7.0
122233,88,24.0,43,6.0
122234,88,30.0,39,4.0
122235,88,40.0,36,6.0
122237,88,23.0,31,5.0
122238,88,9.0,32,5.0
122239,88,30.0,40,6.0
122240,88,44.0,39,5.0
122241,88,20.0,33,5.0
122242,88,40.0,35,4.0
122243,90,17.0,60,6.0
122244,90,24.0,35,4.0
122245,90,21.0,54,4.0
122246,90,39.0,31,4.0
122247,90,28.0,52,6.0
122248,90,29.0,40,8.0
122249,90,25.0,42,5.0
122250,90,34.0,36,7.0
122251,90,16.0,40,4.0
122252,90,58.0,34,6.0
122253,90,19.0,63,4.0
122254,90,25.0,44,4.0
122255,90,40.0,48,6.0
122256,90,35.0,45,7.0
122257,90,36.0,36,6.0
122258,90,22.0,46,9.0
122259,90,18.0,39,4.0
122260,90,26.0,33,6.0
122261,90,65.0,51,5.0
122262,90,55.0,42,6.0
122263,90,30.0,44,6.0
122264,90,20.0,56,4.0
122265,90,45.0,37,6.0
122266,90,19.0,39,6.0
122267,90,32.0,57,7.0
122268,90,15.0,46,6.0
122269,90,22.0,38,7.0
122270,90,30.0,35,6.0
122272,87,22.0,60,7.0
122273,87,25.0,39,8.0
122274,87,34.0,36,6.0
122275,87,9.0,37,7.0
122276,87,65.0,40,8.0
122277,87,17.0,50,6.0
122278,87,23.0,34,6.0
122279,87,22.0,36,6.0
122280,87,15.0,37,9.0
122281,87,38.0,32,9.0
122283,87,18.0,40,9.0
122284,87,17.0,47,7.0
122285,87,15.0,27,6.0
122286,87,34.0,37,9.0
122287,87,21.0,37,6.0
122288,87,20.0,31,7.0
122289,87,37.0,32,8.0
122290,87,16.0,35,6.0
122291,87,15.0,46,6.0
122292,87,26.0,38,9.0
122293,87,24.0,30,7.0
122294,87,20.0,46,7.0
122295,87,65.0,26,8.0
122296,87,32.0,45,8.0
122297,87,24.0,36,6.0
122299,87,40.0,45,9.0
122301,89,31.0,33,8.0
122302,89,32.0,35,8.0
122303,89,20.0,33,9.0
122304,89,35.0,29,9.0
122305,89,50.0,32,9.0
122306,89,45.0,34,10.0
122307,89,22.0,32,7.0
122308,89,17.0,33,8.0
122309,89,55.0,26,9.0
122310,89,14.0,27,7.0
122311,89,40.0,37,8.0
122312,89,25.0,29,7.0
122313,89,22.0,50,9.0
122314,89,35.0,41,9.0
122315,89,18.0,34,10.0
122316,89,23.0,39,10.0
122317,89,75.0,34,12.0
122318,89,26.0,48,9.0
122319,89,36.0,39,11.0
122320,89,15.0,55,9.0
122322,89,52.0,31,9.0
122324,89,48.0,59,11.0
122325,89,100.0,27,10.0
122326,89,44.0,31,8.0
122327,89,35.0,31,8.0
122328,89,10.0,43,7.0
122329,91,24.0,35,4.0
122330,91,22.0,37,4.0
122331,91,75.0,34,4.0
122332,91,40.0,23,4.0
122333,91,18.0,52,3.0
122334,91,20.0,44,5.0
122335,91,53.0,39,6.0
122336,91,17.0,30,3.0
122337,91,75.0,48,7.0
122338,91,25.0,42,3.0
122339,91,23.0,46,3.0
122341,91,45.0,37,4.0
122342,91,25.0,46,3.0
122343,91,70.0,60,5.0
122344,91,57.0,61,4.0
122345,91,36.0,44,5.0
122347,91,65.0,35,4.0
122348,91,30.0,40,6.0
122349,91,34.0,38,4.0
122350,91,99.0,35,6.0
122351,91,30.0,63,5.0
122352,91,60.0,45,10.0
122353,91,32.0,59,6.0
122354,91,40.0,39,4.0
122355,91,30.0,48,4.0
122358,87,30.0,37,7.0
122359,87,36.0,36,6.0
122360,87,26.0,37,7.0
122361,87,21.0,28,7.0
122362,87,19.0,36,6.0
122363,87,20.0,34,8.0
122364,87,20.0,39,6.0
122365,87,26.0,26,7.0
122366,87,30.0,44,6.0
122367,86,15.0,44,7.0
122368,86,11.0,32,6.0
122369,86,22.0,33,9.0
122370,86,20.0,43,6.0
122371,86,20.0,52,6.0
122372,86,15.0,37,8.0
122373,86,30.0,39,8.0
122374,86,28.0,34,5.0
122375,86,59.0,29,7.0
122376,86,15.0,38,6.0
122377,86,13.0,28,6.0
122378,86,26.0,27,7.0
122380,86,50.0,41,8.0
122381,86,14.0,32,6.0
122382,86,35.0,42,9.0
122383,85,13.0,34,3.0
122384,85,10.0,25,3.0
122385,85,11.0,29,6.0
122386,85,13.0,36,3.0
122387,85,13.0,22,5.0
122388,85,16.0,25,3.0
122389,85,24.0,26,4.0
122390,84,10.0,35,3.0
122391,84,11.0,28,3.0
122392,84,10.0,28,4.0
122393,84,13.0,34,3.0
122394,84,17.0,31,4.0
122395,84,16.0,25,5.0
122396,84,15.0,27,5.0
122398,84,16.0,29,6.0
122399,84,6.0,40,3.0
122400,84,11.0,22,3.0
122401,84,18.0,45,3.0
122402,84,11.0,42,3.0
122403,84,12.0,27,4.0
122404,84,11.0,23,6.0
122405,84,18.0,34,4.0
122406,84,10.0,36,5.0
122408,84,12.0,38,4.0
122409,84,16.0,32,3.0
122410,84,18.0,26,3.0
122411,81,9.0,25,7.0
122413,81,30.0,14,8.0
122414,80,16.0,9,6.0
122415,80,11.0,29,7.0
122416,80,12.0,37,6.0
122418,80,22.0,27,7.0
122419,97,80.0,73,10.0
122420,97,98.0,56,11.0
122421,96,110.0,47,8.0
122422,96,440.0,54,8.0
122423,96,118.0,49,9.0
122424,96,672.0,41,8.0
122426,95,98.0,52,11.0
122427,95,75.0,56,9.0
122428,95,130.0,57,11.0
122429,95,49.0,51,9.0
122430,95,80.0,51,8.0
122431,95,118.0,49,9.0
122432,95,90.0,52,9.0
122435,87,25.0,39,8.0
122436,87,14.0,27,8.0
122439,87,21.0,37,7.0
122440,87,24.0,20,8.0
122441,87,18.0,34,7.0
122443,87,12.0,47,8.0
122444,87,30.0,27,9.0
122446,87,32.0,23,9.0
122447,87,12.0,37,8.0
122448,87,15.0,26,7.0
122449,87,12.0,44,7.0
122450,87,24.0,31,9.0
122455,87,14.0,34,7.0
122456,87,24.0,34,10.0
122457,87,24.0,35,9.0
122458,87,15.0,32,7.0
122459,87,35.0,25,8.0
122460,87,37.0,26,8.0
122461,87,45.0,40,10.0
122462,87,17.0,50,9.0
122463,87,23.0,46,9.0
122464,88,40.0,43,6.0
122465,88,110.0,38,8.0
122466,88,68.0,41,6.0
122467,88,33.0,37,5.0
122469,88,30.0,25,4.0
122470,88,52.0,50,5.0
122472,88,17.0,39,3.0
122473,88,18.0,36,3.0
122474,88,35.0,70,4.0
122475,88,53.0,32,6.0
122476,88,46.0,28,6.0
122477,88,19.0,34,4.0
122478,88,13.0,44,3.0
122479,88,15.0,54,3.0
122480,88,7.0,39,7.0
122481,88,7.0,32,4.0
122482,88,65.0,44,4.0
122483,88,12.0,41,4.0
122484,88,28.0,30,6.0
122485,88,26.0,48,3.0
122486,88,35.0,54,4.0
122487,88,13.0,32,5.0
122488,88,13.0,29,4.0
122489,88,85.0,42,5.0
122490,88,40.0,48,9.0
122491,88,24.0,35,4.0
122492,88,18.0,41,4.0
122493,88,30.0,37,4.0
122494,95,200.0,61,5.0
122495,95,125.0,54,8.0
122496,95,80.0,50,4.0
122497,95,42.0,63,3.0
122498,95,55.0,50,5.0
122499,95,65.0,75,3.0
122500,95,48.0,72,3.0
122501,95,48.0,65,5.0
122502,95,48.0,71,3.0
122503,95,110.0,40,6.0
122504,95,40.0,56,5.0
122505,95,31.0,55,3.0
122506,95,54.0,58,3.0
122507,95,79.0,72,4.0
122508,95,50.0,44,4.0
122509,95,80.0,60,3.0
122510,95,120.0,49,8.0
122511,95,75.0,86,3.0
122512,95,50.0,59,4.0
122513,95,42.0,54,4.0
122514,95,75.0,65,4.0
122515,95,89.0,78,3.0
122516,95,80.0,53,6.0
122517,94,75.0,66,5.0
122518,94,86.0,61,5.0
122519,94,42.0,56,4.0
122520,94,46.0,46,4.0
122521,94,60.0,44,3.0
122522,94,90.0,51,3.0
122523,94,60.0,67,3.0
122525,90,29.0,46,8.0
122526,90,20.0,46,6.0
122527,90,15.0,57,6.0
122528,90,33.0,55,14.0
122529,90,105.0,33,9.0
122530,90,50.0,49,10.0
122531,90,30.0,40,8.0
122532,90,25.0,31,9.0
122533,90,42.0,46,7.0
122534,90,20.0,46,6.0
122535,90,22.0,53,8.0
122536,90,65.0,37,8.0
122537,90,24.0,38,7.0
122538,90,25.0,59,9.0
122539,90,30.0,37,7.0
122540,90,24.0,39,7.0
122541,90,50.0,54,9.0
122542,90,39.0,41,8.0
122543,90,30.0,45,10.0
122544,90,75.0,40,8.0
122545,90,27.0,34,6.0
122546,90,70.0,44,13.0
122547,90,14.0,39,6.0
122548,90,46.0,45,6.0
122549,90,60.0,63,9.0
122550,90,25.0,49,9.0
122551,90,29.0,33,7.0
122552,90,235.0,58,8.0
122553,81,12.0,38,9.0
122554,80,16.0,30,8.0
122556,98,360.0,33,9.0
122557,97,250.0,65,9.0
122558,97,225.0,92,11.0
122559,97,195.0,94,10.0
122560,96,360.0,41,9.0
122561,96,130.0,40,9.0
122562,96,95.0,87,12.0
122563,96,200.0,39,9.0
122564,96,99.0,47,9.0
122565,95,170.0,60,9.0
122566,95,125.0,57,10.0
122567,95,75.0,61,12.0
122568,95,99.0,41,9.0
122569,95,115.0,51,9.0
122570,95,30.0,56,10.0
122571,95,49.0,61,9.0
122572,95,105.0,56,10.0
122573,95,55.0,70,10.0
122574,95,58.0,55,9.0
122575,95,70.0,46,9.0
122576,94,30.0,71,9.0
122577,94,165.0,65,9.0
122578,94,40.0,65,10.0
122580,94,65.0,61,10.0
122581,89,34.0,35,4.0
122582,89,17.0,42,3.0
122583,89,22.0,51,3.0
122584,89,35.0,46,6.0
122585,89,23.0,49,4.0
122588,89,25.0,43,3.0
122589,89,35.0,39,4.0
122590,89,22.0,34,5.0
122591,89,22.0,40,3.0
122592,89,18.0,36,6.0
122594,89,22.0,39,3.0
122595,89,20.0,41,4.0
122596,89,20.0,46,5.0
122597,89,41.0,52,7.0
122598,89,14.0,41,3.0
122599,89,25.0,46,4.0
122600,89,39.0,30,5.0
122601,89,45.0,27,5.0
122602,89,20.0,48,3.0
122603,89,15.0,45,3.0
122604,89,28.0,42,4.0
122605,89,21.0,33,3.0
122606,89,21.0,55,3.0
122607,89,34.0,41,5.0
122608,89,44.0,31,6.0
122609,88,19.0,40,4.0
122610,84,9.0,35,17.0
122611,84,13.0,24,18.0
122612,84,11.0,37,17.0
122613,84,15.0,32,19.0
122614,84,13.0,29,17.0
122615,84,17.0,30,18.0
122616,84,17.0,34,19.0
